,Class Prefix,Class Number,Class title,Class day,start_time,finish_time,Class instructor,Class location
4156,GMB,501-1,Foundations in Genetics and Molecular Biology I,MWF,9:00am,11:00am,Jitendra Thakur,1462 Clifton Rd 109
4160,HPM,500-1,Intro To US Health Care System,F,8:00am,9:50am,Robert Merritt,TBA
4161,HPM,500-2,Intro To US Health Care System,M,5:00pm,6:50pm,Robert Merritt,TBA
4164,HPM,501-1,Pub Health  Health Resource Alloc,Th,9:00am,11:50am,Michal,TBA
4165,HPM,502-1,Intro To Health Care Management,Tu,5:00pm,6:50pm,Brooke Tripp,TBA
4166,HPM,510-1,Financ  Manager Acct For Heal Car,W,10:00am,11:20am,Steven Culler,TBA
4167,HPM,521-1,Intro To Health Economics,M,10:00am,11:50am,Victoria Phillips,TBA
4168,HPM,524-1,Leading and Managing Organizations in a New Era,M,10:00am,11:50am,Olivia Jung,Grace Crum Rollins TBA
4169,HPM,525-1,Health Services Data Analytics in the Workplace,WF,1:00pm,2:20pm,Puneet Chehal,TBA
4170,HPM,554-1,Quality Improvement MethHlth Care,Tu,5:00pm,7:50pm,Michael OToole,TBA
4171,HPM,555-1,Health Care Management in the Outpatient Setting,M,1:00pm,2:50pm,Elizabeth Woodcock,TBA
4172,HPM,560-1,CapstoneStrategic Management,M,4:00pm,6:50pm,Jessica Hike,TBA
4173,HPM,565-1,Health Care For The Indigent,M,6:00pm,7:50pm,Lawrence Sanders,TBA
4174,HPM,576-1,Capstone Health Policy Analysis,TuTh,10:00am,11:20am,David Howard,TBA
4175,HPM,577-1,Mental HealthMedical Interface in US,W,1:00pm,2:50pm,Benjamin Druss,TBA
4176,HPM,581-1,Research Seminar I,Tu,10:00am,11:50am,Laurie Gaydos,TBA
4177,HPM,583-1,Research Seminar III  Analysis,W,10:00am,11:50am,Xu Ji,TBA
4178,HPM,585-1,Quantitative Methods Using SAS I,Tu,1:00pm,3:50pm,Peter Joski,Grace Crum Rollins TBA
4179,HPM,587-1,Advanced Research Methods,Tu,11:00am,11:50am,Peter Joski,TBA
4186,CB,533-1,Principles of Cancer Biology I,MTuTh,8:30am,10:30am,Melissa GilbertRoss,1462 Clifton Rd 100A
4187,CB,570R-1,Introductory Graduate Seminar,W,3:30pm,5:30pm,Not Listed,1462 Clifton Rd 100A
4191,CB,790R-1,Advanced Graduate Seminar,F,4:00pm,5:00pm,Not Listed,1462 Clifton Rd 308/TBA
4192,IBS,500R-1,Current Topics In Bioscience,Th,2:00pm,3:00pm,Anita Corbett,1462 Clifton Rd 308
4193,IBS,504-1,Intro Prokaryotic Molecular Genetics,TuTh,2:00pm,3:00pm,Not Listed,Rollins Building 3052
4194,IBS,515-1,Current Topics in Molecular Genetics,Tu,8:00pm,10:00pm,Hicham Drissi,1462 Clifton Rd 109
4195,IBS,519-1,Statistical Rigor Reproducibility and Experimental Design for Biomedical Data Analysis,Th,2:00pm,3:00pm,Karen Conneely,Whitehead Auditorium
4196,IBS,522R-1,Hypothesis Design and Scientific Writing,Tu,11:30am,12:45pm,Candace Fleischer,TBA
4197,IBS,522R-2,Hypothesis Design and Scientific Writing,F,2:30pm,3:45pm,Adam Gracz,Rollins Building 4052
4198,IBS,523-1,Cancer BIology I,TuTh,8:30am,10:30am,Melissa GilbertRoss,1462 Clifton Rd 109
4199,IBS,530R-1,Frontiers in Neuroscience,F,11:30am,1:30pm,Matt Rowan,Whitehead Auditorium
4200,IBS,531-1,Introduction to Molecular and Systems Pharmacology I,MTuWThF,9:00am,11:00am,Amir Rezvan,TBA
4201,IBS,535-1,Behavioral Neuroendocrinology,Th,1:00pm,3:00pm,Mar Sanchez,TBA
4202,IBS,542-1,Concepts Of Immunology,MWF,12:00pm,1:30pm,Haydn Kissick,1462 Clifton Rd 100C
4203,IBS,546R-1,Presenting Genetics,Tu,12:00pm,1:00pm,Guy Benian,Whitehead Auditorium
4204,IBS,560-1,Model Genetic Systems,Th,2:30pm,5:00pm,Daniel Reines,TBA
4205,IBS,590-1,Becoming a Successful Scientist,MW,10:00am,11:15am,Christopher LaRock,Rollins Building 3052
4206,IBS,595-1,Ecology,TuTh,10:00am,11:15am,David Civitello,1462 Clifton Rd 113
4207,IBS,690-1,Laboratory Animal Pathology and Problembased Learning,Th,4:00pm,4:50pm,Melissa Roy,TBA
4208,IBS,741-1,Computational Systems Biology Modeling Biological Responses,Th,1:00pm,2:50pm,Qiang Zhang,Claudia Nance Rollins 1055
4209,IBS,746-1,Graduate Human Genetics,TuTh,9:45am,11:45am,Judith FridovichKeil,TBA
4210,IBS,761-1,Cancer Pharmacology,TuTh,9:00am,11:00am,Sarwish Rafiq,1462 Clifton Rd 123
4211,HISP,610-1,Seminar on Pedagogy,M,1:00pm,4:00pm,Sandra Descourtis,Callaway Center C202
4212,HISP,710-1,Topics in Identity and Citizenship,W,4:00pm,6:45pm,Not Listed,MODERN LANGUAGE_330
4213,HISP,720-1,Topics in Imperial  PostColonial Culture,W,1:00pm,4:00pm,Monica Blizzard,North Decatur Building 111
4214,HISP,720-2,Topics in Imperial  PostColonial Culture,Th,2:30pm,5:30pm,Thomas Rogers,Emerson Chemistry Bldg. E103
4215,HISP,720-3,Topics in Imperial  PostColonial Culture,Tu,2:30pm,5:30pm,Malinda Lowery,Ignatius Few Building_131
4216,W,501-1,Public Worship,Th,2:30pm,5:30pm,Edward Phillips,Rita Anne Rollins Building_421
4217,W,628-1,Liturgical Theology,Tu,2:30pm,4:30pm,Antonio Alonso,Cannon Chapel 314
4218,NS,551-1,Techniques in Experimental Neuroscience,W,1:00pm,3:00pm,Arthur English,Whitehead Biomedical Bldg. 600
4219,NS,570R-1,Neuroscience Professional Development Communication and Ethics,Th,3:00pm,5:00pm,Steven Sloan,Whitehead Biomedical Bldg. 300
4223,LING,101-1,Language Diversity in the US,MWF,11:30am,12:20pm,Susan Tamasi,White Hall 101
4224,LING,190-1,Fresh Sem Linguistics,MW,2:30pm,3:45pm,Marjorie Pak,Callaway Center S101
4225,LING,190-2,Fresh Sem Linguistics,MW,2:30pm,3:45pm,Roberto Franzosi,Callaway Center S105
4226,LING,201-DIS,Foundations of Linguistics,F,10:00am,10:50am,Not Listed,White Hall 103
4227,LING,201-1,Foundations of Linguistics,TuTh,10:00am,11:15am,Not Listed,White Hall 110
4228,LING,214-1,Meaning in Human Language,TuTh,11:30am,12:45pm,Marjorie Pak,North Decatur Building 155
4229,LING,234-1,Introduction to Japanese Linguistics,TuTh,2:30pm,3:45pm,Seth Goss,MODERN LANGUAGE_201
4230,LING,303-1,Phonetics The Sounds of Spanish,MW,11:30am,12:45pm,Donald Tuten,Candler Library 121
4231,LING,303-2,Phonetics The Sounds of Spanish,TuTh,5:30pm,6:45pm,Robyn Clarke,Callaway Center C203
4232,LING,304-1,Introduction to Spanish Linguistics,TuTh,1:00pm,2:15pm,Jose BoiguesLopez,Ignatius Few Building_129
4233,LING,304-2,Introduction to Spanish Linguistics,TuTh,2:30pm,3:45pm,Jose BoiguesLopez,Ignatius Few Building_129
4234,LING,309-1,Brain and Language,TuTh,2:30pm,3:45pm,Brianna Yamasaki,Anthropology Building 303
4235,LING,317-1,Psycholinguistics,MW,1:00pm,2:15pm,Yun Kim,Candler Library 114
4236,LING,328-1,Historical Ling  Lang Change,MW,2:30pm,3:45pm,Donald Tuten,MODERN LANGUAGE_330
4237,LING,333-1,Language Gender and Sexuality,TuTh,1:00pm,2:15pm,Not Listed,Tarbutton Hall 218
4238,LING,341-1,Advanced Language and Culture,TuTh,1:00pm,2:15pm,Xochiquetzal MarsilliVargas,Callaway Center S103
4239,LING,363-1,Old English Language and Literature,MW,8:30am,9:45am,James Morey,Callaway Center S109
4240,LING,385-1,Special Topics in Linguistics,F,1:00pm,2:15pm,Jane OConnor,MODERN LANGUAGE_201
4241,LING,409-1,Medical Discourse in Latin America,TuTh,10:00am,11:15am,Xochiquetzal MarsilliVargas,North Decatur Building 109
4242,LING,410-1,Topics in Spanish Linguistics,TuTh,11:30am,12:45pm,Not Listed,North Decatur Building 109
4243,LING,430R-1,Field Methods in Linguistics,MW,10:00am,11:15am,Yun Kim,MODERN LANGUAGE_201
4244,LING,446W-1,BigSmall Data and Visualization,MW,1:00pm,2:15pm,Roberto Franzosi,Tarbutton Hall 105
4245,LING,485W-1,Advanced Topics in Linguistics,W,6:00pm,9:00pm,Roberto Franzosi,Tarbutton Hall 111
4248,LING,505-1,Problems Foreign Language Teaching,M,1:00pm,4:00pm,Sandra Descourtis,Callaway Center C202
4249,JS,190-1,Freshman Seminar,M,2:30pm,5:15pm,Craig Perry,Callaway Center N204
4250,JS,190-2,Freshman Seminar,MW,10:00am,11:15am,Geoffrey Levin,Callaway Center N118
4251,JS,225-1,Introduction to Judaism,TuTh,11:30am,12:45pm,Michael Berger,Emerson Chemistry Bldg. E363
4252,JS,258-1,Anthropology of the Jews,TuTh,10:00am,11:15am,Don Seeman,White Hall 102
4253,JS,271-1,Topics in Jewish History,MW,11:30am,12:45pm,Geoffrey Levin,Callaway Center N118
4254,JS,273-1,Topics in Jewish Rel  Culture,TuTh,11:30am,12:45pm,Alicja Podbielska,White Hall 101
4255,JS,273-2,Topics in Jewish Rel  Culture,MW,1:00pm,2:15pm,Katherine Rosenblatt,Math & Science Center N306
4256,JS,273-3,Topics in Jewish Rel  Culture,TuTh,2:30pm,3:45pm,Alicja Podbielska,Emerson Chemistry Bldg. E102
4257,JS,280-2,Special Topics in Jewish Studies,MW,1:00pm,2:15pm,Tamar Menashe,Woodruff Library 875
4258,JS,329-1,American Jewish History,MW,10:00am,11:15am,Eric Goldstein,1462 Clifton Rd 100C
4259,JS,348W-1,IsraeliPalestinian Literature,MW,2:30pm,3:45pm,Ofra Yeglin,New Psyc Bldg 225 (36 Eagle Ro
4260,JS,371-1,Topics in Jewish History,TuTh,5:30pm,6:45pm,Jonathan Prude,Woodruff Library 773
4261,JS,375W-1,Topics In Jewish Literature,MW,11:30am,12:45pm,Ofra Yeglin,Anthropology Building 105
4262,JS,380-1,Special Topics in Jewish Studies,MW,1:00pm,2:15pm,Everet Smith,Anthropology Building 105
4263,JS,435-1,Hebrew of the Israeli Media,Tu,4:00pm,6:45pm,Pazit Kahlon,Anthropology Building 105
4264,JS,449W-1,Uncovering Emorys Past,W,1:00pm,3:45pm,Eric Goldstein,Callaway Center N204
4268,ENGRD,101-1,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,David Morgen,Woodruff Library 214
4269,ENGRD,101-2,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,Em Nordling,Ignatius Few Building_131
4270,ENGRD,101-3,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Angela Tharpe,Callaway Center N203
4271,ENGRD,101-4,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Nia Judelson,Ignatius Few Building_131
4272,ENGRD,101-5,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Mahmuda Sharmin,Woodruff Library 214
4273,ENGRD,101-6,Rhetorical CompositionCritical Reading,MW,2:30pm,3:45pm,Mahmuda Sharmin,Anthropology Building 107
4274,ENGRD,101-7,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Anmol Sahni,New Psyc Bldg 220 (36 Eagle Ro
4275,ENGRD,101-8,Rhetorical CompositionCritical Reading,MW,2:30pm,3:45pm,Greg Palermo,Callaway Center N203
4276,ENGRD,101-9,Rhetorical CompositionCritical Reading,TuTh,8:30am,9:45am,Md Uddin,Callaway Center N203
4277,ENGRD,101-10,Rhetorical CompositionCritical Reading,TuTh,10:00am,11:15am,Md Uddin,Callaway Center N203
4278,ENGRD,101-11,Rhetorical CompositionCritical Reading,TuTh,10:00am,11:15am,Mandy SuhrSytsma,Candler Library 124
4279,ENGRD,101-12,Rhetorical CompositionCritical Reading,TuTh,11:30am,12:45pm,Mandy SuhrSytsma,Candler Library 121
4280,ENGRD,101-13,Rhetorical CompositionCritical Reading,TuTh,11:30am,12:45pm,Mitch Murray,Callaway Center N203
4281,ENGRD,101-14,Rhetorical CompositionCritical Reading,TuTh,1:00pm,2:15pm,Mitch Murray,Callaway Center N203
4282,ENGRD,101-15,Rhetorical CompositionCritical Reading,TuTh,1:00pm,2:15pm,Bernard Krumm,Emerson Chemistry Bldg. E103
4283,ENGRD,101-16,Rhetorical CompositionCritical Reading,TuTh,5:30pm,6:45pm,Bernard Krumm,Callaway Center N203
4284,ENGRD,101-17,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Julian Currents,Emerson Chemistry Bldg. E103
4285,ENGRD,101-18,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Julian Currents,Woodruff Library 773
4286,ENGRD,101-19,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Donna McDermott,Callaway Center N203
4287,ENGRD,101-20,Rhetorical CompositionCritical Reading,TuTh,4:00pm,5:15pm,Donna McDermott,Callaway Center N203
4288,ENGRD,101-21,Rhetorical CompositionCritical Reading,MW,4:00pm,5:15pm,Not Listed,Callaway Center N203
4289,ENGRD,101-22,Rhetorical CompositionCritical Reading,MW,8:30am,9:45am,Not Listed,Callaway Center N203
4290,ENGRD,101-23,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,Not Listed,Callaway Center N203
4291,ENGRD,101-24,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Not Listed,Callaway Center N203
4292,ENGRD,101-25,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Not Listed,Candler Library 123
4293,ENGRD,101-26,Rhetorical CompositionCritical Reading,TuTh,4:00pm,5:15pm,Not Listed,Candler Library 123
4294,ENGRD,101-27,Rhetorical CompositionCritical Reading,TuTh,5:30pm,6:45pm,Not Listed,Candler Library 123
4295,ENGRD,123R-1,Communicative Grammar,Tu,10:00am,11:15am,Jane OConnor,MODERN LANGUAGE_219
4296,ENGRD,123R-2,Communicative Grammar,Th,1:00pm,2:15pm,Jane OConnor,MODERN LANGUAGE_219
4297,ENGRD,190-1,FSEM Rhetoric and Discourse,MW,8:30am,9:45am,Daniel Bosch,Callaway Center S104
4298,ENGRD,201W-1,Multimedia Journalism,MW,4:00pm,5:15pm,Donna McDermott,Ignatius Few Building_129
4300,ENGRD,220W-1,Rhetorical Studies,MW,2:30pm,3:45pm,Not Listed,Candler Library 122
4301,ENGRD,221RW-1,Advanced Writing Workshop,TuTh,11:30am,12:45pm,Md Uddin,Woodruff Library 214
4302,ENGRD,221RW-2,Advanced Writing Workshop,TuTh,10:00am,11:15am,Greg Palermo,Ignatius Few Building_131
4306,ENGRD,224R-1,English for ETSI Students,TuTh,11:30am,12:45pm,Jane OConnor,MODERN LANGUAGE_219
4307,ENGRD,230W-1,Professional Writing,TuTh,1:00pm,2:15pm,Melissa Yang,Woodruff Library 214
4308,ENGRD,302W-1,Technical Writing,TuTh,2:30pm,3:45pm,Greg Palermo,Math & Science Center N301
4309,ENGRD,302W-2,Technical Writing,MW,10:00am,11:15am,Ben Miller,North Decatur Building 111
4310,ENGRD,316W-1,Rhetorics of Resistance,TuTh,10:00am,11:15am,Kathleen Leuschen,New Psyc Bldg 493 (36 Eagle Ro
4311,ENGRD,349W-1,Writing for Publication,TuTh,10:00am,11:15am,Robert Birdwell,Emerson Chemistry Bldg. E101
4312,PHYS,115-1,Intro Astronomy,TuTh,1:00pm,2:15pm,Thomas Bing,Math & Science Center E300
4313,PHYS,116-LAB1,Intro Astronomy WLab,M,2:30pm,5:15pm,Merida Batiste,Math & Science Center E300
4314,PHYS,116-LAB2,Intro Astronomy WLab,W,2:30pm,5:15pm,Merida Batiste,Math & Science Center E300
4315,PHYS,116-LAB3,Intro Astronomy WLab,F,10:00am,12:45pm,Merida Batiste,Math & Science Center E300
4316,PHYS,116-LAB4,Intro Astronomy WLab,F,2:30pm,5:15pm,Merida Batiste,Math & Science Center E300
4317,PHYS,116-1,Intro Astronomy WLab,TuTh,10:00am,11:15am,Alissa Bans,Math & Science Center E300
4318,PHYS,116-2,Intro Astronomy WLab,TuTh,11:30am,12:45pm,Alissa Bans,Math & Science Center E300
4319,PHYS,141-L1,Intro Physics I WLab,M,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W202
4320,PHYS,141-L10,Intro Physics I WLab,W,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W204
4321,PHYS,141-L11,Intro Physics I WLab,W,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W202
4322,PHYS,141-L12,Intro Physics I WLab,W,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W204
4323,PHYS,141-L13,Intro Physics I WLab,Th,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W202
4324,PHYS,141-L14,Intro Physics I WLab,Th,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W204
4325,PHYS,141-L15,Intro Physics I WLab,Th,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W202
4326,PHYS,141-L16,Intro Physics I WLab,Th,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W204
4327,PHYS,141-L17,Intro Physics I WLab,F,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W202
4328,PHYS,141-L18,Intro Physics I WLab,F,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W204
4329,PHYS,141-L2,Intro Physics I WLab,M,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W204
4330,PHYS,141-L3,Intro Physics I WLab,M,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W202
4331,PHYS,141-L4,Intro Physics I WLab,M,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W204
4332,PHYS,141-L5,Intro Physics I WLab,Tu,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W202
4333,PHYS,141-L6,Intro Physics I WLab,Tu,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W204
4334,PHYS,141-L7,Intro Physics I WLab,Tu,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W202
4335,PHYS,141-L8,Intro Physics I WLab,Tu,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W204
4336,PHYS,141-L9,Intro Physics I WLab,W,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W202
4337,PHYS,141-1,Intro Physics I WLab,MW,11:30am,12:45pm,Kurt Warncke,White Hall 208
4338,PHYS,141-2,Intro Physics I WLab,MW,1:00pm,2:15pm,Kurt Warncke,White Hall 208
4339,PHYS,151-LAB1,Physics for Scientists and Engineers I WLab,Tu,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W203
4340,PHYS,151-LAB2,Physics for Scientists and Engineers I WLab,Tu,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W203
4341,PHYS,151-LAB3,Physics for Scientists and Engineers I WLab,W,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W203
4342,PHYS,151-LAB4,Physics for Scientists and Engineers I WLab,Th,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W203
4343,PHYS,151-LAB5,Physics for Scientists and Engineers I WLab,Th,6:00pm,8:45pm,Cordell Donofrio,Math & Science Center W203
4344,PHYS,151-LAB6,Physics for Scientists and Engineers I WLab,F,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center W303
4345,PHYS,151-1,Physics for Scientists and Engineers I WLab,TuTh,10:00am,11:15am,Thomas Bing,Math & Science Center E208
4346,PHYS,190-1,Fresh Sem Physics,TuTh,11:30am,12:45pm,Laura Finzi,Emerson Chemistry Bldg. E504
4347,PHYS,190-2,Fresh Sem Physics,TuTh,1:00pm,2:15pm,Jennifer Rieser,Emerson Chemistry Bldg. E504
4348,PHYS,220-1,Introduction to Mathematical Methods for Scientists and Engineers,TuTh,1:00pm,2:15pm,Keith Berland,White Hall 103
4349,PHYS,234-1,Digit ElectrMicroprocessor WLab,TuTh,2:30pm,3:45pm,Jed Brody,Math & Science Center N303
4350,PHYS,253-LAB1,Modern Physics With Laboratory,M,5:30pm,8:15pm,Cordell Donofrio,Math & Science Center N307
4351,PHYS,253-LAB2,Modern Physics With Laboratory,Tu,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center N307
4352,PHYS,253-LAB3,Modern Physics With Laboratory,W,2:30pm,5:15pm,Cordell Donofrio,Math & Science Center N307
4353,PHYS,253-1,Modern Physics With Laboratory,MW,1:00pm,2:15pm,Erin Bonning,White Hall 101
4354,PHYS,361-1,Classical Mechanics,TuTh,11:30am,12:45pm,Sergei Urazhdin,Math & Science Center N304
4355,PHYS,380-1,Special Topics in Physics,TuTh,10:00am,11:15am,Erin Bonning,Math & Science Center N301
4356,PHYS,380-2,Special Topics in Physics,MW,10:00am,11:15am,Ilya Nemenman,Emerson Chemistry Bldg. E363
4360,PHYS,421-1,Thermodynamics and Statistical Physics,MW,11:30am,12:45pm,Wladimir Benalcazar,Emerson Chemistry Bldg. E102
4361,PHYS,444W-1,Advanced Undergraduate Laboratory,MW,2:30pm,5:15pm,Jed Brody,Math & Science Center N309
4390,PHYS,501-1,Quantum Mechanics,MW,10:00am,11:15am,Luiz Santos,New Psyc Bldg 235 (36 Eagle Ro
4391,PHYS,502-1,Mathematical Methods I,TuTh,10:00am,11:15am,Daniel Weissman,Emerson Chemistry Bldg. E363
4392,PHYS,528-1,Continuum Mechanics,TuTh,11:30am,12:45pm,Justin Burton,Emerson Chemistry Bldg. E101
4393,PHYS,544-1,Advanced Laboratory,MW,2:30pm,5:15pm,Jed Brody,Math & Science Center N309
4394,PHYS,556-1,Single Molecule Biophysics,MW,1:00pm,2:15pm,Shashank Shekhar,Emerson Chemistry Bldg. E103
4395,PHYS,590A-1,Seminar Teaching College Physics,W,8:30am,9:45am,Thomas Bing,Math & Science Center W204
4396,PHYS,590B-1,Seminar Teaching College Physics II,W,8:30am,9:45am,Thomas Bing,Math & Science Center W202
4469,BSHES,500-1,Behavioral and Social Sciences in Public Health,Tu,10:00am,11:50am,Colin Talley,TBA
4472,BSHES,520-1,Theory Driven Research and Practice,Tu,9:00am,11:50am,Eric Nehl,TBA
4473,BSHES,520-3,Theory Driven Research and Practice,F,1:00pm,3:50pm,Robin McGee,TBA
4474,BSHES,520-4,Theory Driven Research and Practice,Tu,4:00pm,6:50pm,Cynthia Jorgensen,TBA
4475,BSHES,520-5,Theory Driven Research and Practice,M,3:00pm,5:50pm,Melissa Taylor,TBA
4476,BSHES,524-1,Community Assessment,W,9:00am,11:50am,Dawn Comeau,TBA
4477,BSHES,524-2,Community Assessment,M,9:00am,11:50am,Enmanuel Chavarria,TBA
4478,BSHES,524-3,Community Assessment,Th,1:00pm,3:50pm,Kimbi Hagen,Grace Crum Rollins TBA
4479,BSHES,524-4,Community Assessment,F,9:00am,11:50am,Krystal Redman,Online
4480,BSHES,526-1,Program Planning in Health Promotion,Th,9:00am,11:50am,Eric Nehl,TBA
4481,BSHES,526-2,Program Planning in Health Promotion,Tu,1:00pm,3:50pm,Ngoc Escoffery,Grace Crum Rollins TBA
4482,BSHES,526-3,Program Planning in Health Promotion,M,1:00pm,3:50pm,Umed Ibragimov,TBA
4483,BSHES,526-4,Program Planning in Health Promotion,Th,4:00pm,6:50pm,Yue Guan,TBA
4484,BSHES,539-1,Qualitative Data Analysis,Tu,9:00am,11:50am,Anna Rubtsova,TBA
4485,BSHES,540-1,Research Methods in Health Promotion,Th,1:00pm,3:50pm,Whitney Rice,TBA
4486,BSHES,540-2,Research Methods in Health Promotion,Th,1:00pm,3:50pm,Delia Lang,TBA
4487,BSHES,540-3,Research Methods in Health Promotion,Tu,9:00am,11:50am,Umed Ibragimov,TBA
4488,BSHES,540-4,Research Methods in Health Promotion,M,5:00pm,7:50pm,Juan Rodriguez,TBA
4489,BSHES,542-1,SocioBehavioral Measurement,Tu,1:00pm,3:50pm,Megan Sutter,TBA
4490,BSHES,560R-1,BSHE Seminar,Th,10:00am,11:50am,Terri Wright,TBA
4491,BSHES,560R-3,BSHE Seminar,Th,3:00pm,4:50pm,Randi Smith,TBA
4492,BSHES,579-1,History of Public Health,M,10:00am,11:50am,Colin Talley,TBA
4493,BSHES,579-2,History of Public Health,W,10:00am,11:50am,Colin Talley,Grace Crum Rollins TBA
4494,BSHES,579-3,History of Public Health,Th,10:00am,11:50am,Colin Talley,TBA
4495,BSHES,584-1,Mental HealthMedical Interface in US,W,1:00pm,2:50pm,Benjamin Druss,TBA
4496,BSHES,585-1,Introduction to Public Mental Health,M,1:00pm,2:50pm,Brandeis Green,Grace Crum Rollins TBA
4497,BSHES,591M-1,Injury Prevention and Control,W,3:00pm,4:50pm,Elizabeth Head,TBA
4502,BSHES,700-1,Applied Data Methods in Behavioral Social and Health Education,F,2:00pm,3:00pm,Melvin Livingston,TBA
4503,BSHES,714-1,Proposal Development I,Th,11:30am,1:20pm,Hannah Cooper,TBA
4504,BSHES,716-1,Teaching in Public Health,MTu,9:00am,3:30pm,Dawn Comeau,TBA
4505,BSHES,740-1,Reducing DrugRelated Harms using InternetBased 脗驴Big Data脗驴 Machine Learning and AI Methods,W,10:30am,1:20pm,Abeed Sarker,TBA
4511,CE,551HYBA-2,Hybrid Contextual Education I Site Reflection,M,6:00pm,7:30pm,Letitia Campbell,Online
4514,CE,551TPHA-10,Contextual Education Ia for Teaching Parish Hybrid Cohort,M,9:00am,1:00pm,Tom Elliott,Online
4515,CE,551A-20,Contextual Education I Site Reflection,Tu,2:30pm,4:00pm,Letitia Campbell,Rita Anne Rollins Building_250
4516,CE,551A-30,Contextual Education I Site Reflection,Tu,3:00pm,4:30pm,Letitia Campbell,Rita Anne Rollins Building_421
4517,CE,551A-40,Contextual Education I Site Reflection,F,10:00am,11:30am,Letitia Campbell,Rita Anne Rollins Building_549
4523,CE,552ANGA-1,Con Ed lla for Anglican Studies,W,2:30pm,5:30pm,Not Listed,Rita Anne Rollins Building_501
4534,ENG,150-1,Great Works of Literature,MW,1:00pm,2:15pm,Sheila Cavanagh,MODERN LANGUAGE_330
4535,ENG,190-1,Freshman SeminarEnglish,TuTh,10:00am,11:15am,Patricia Cahill,Bowden Hall 118
4536,ENG,190-2,Freshman SeminarEnglish,TuTh,8:30am,9:45am,Emma Davenport,Callaway Center S101
4537,ENG,190-3,Freshman SeminarEnglish,TuTh,1:00pm,2:15pm,Catherine Nickerson,Candler Library 121
4538,ENG,205-1,Poetry,TuTh,8:30am,9:45am,Daniel Bosch,Callaway Center C203
4539,ENG,205-2,Poetry,TuTh,11:30am,12:45pm,Daniel Bosch,Woodruff Library 215
4540,ENG,205-3,Poetry,MW,2:30pm,3:45pm,Martine Brownley,Tarbutton Hall 106
4541,ENG,205-4,Poetry,MW,1:00pm,2:15pm,Walter Kalaidjian,Woodruff Library 215
4542,ENG,205-5,Poetry,TuTh,10:00am,11:15am,Nathan SuhrSytsma,Callaway Center S103
4543,ENG,210W-1,Major Authors,MW,1:00pm,2:15pm,Julian Currents,Callaway Center S105
4544,ENG,210W-2,Major Authors,MW,11:30am,12:45pm,Francis Ittenbach,North Decatur Building 155
4545,ENG,250W-1,American LiteratureBeginnings to 1865,MW,10:00am,11:15am,Emil Keme,1462 Clifton Rd 101
4546,ENG,255W-1,British Literature Before 1660,MWF,10:00am,10:50am,James Morey,Math & Science Center N306
4547,ENG,261-1,Survey of AfricanAmerican Literature Before 1900,TuTh,8:30am,9:45am,Valerie Babb,Candler Library 122
4548,ENG,275W-1,Introto Asian AmLitCulture,MW,2:30pm,3:45pm,Erica Kanesaka,New Psyc Bldg 235 (36 Eagle Ro
4549,ENG,290W-1,Topics in Literary History,TuTh,11:30am,12:45pm,Kareem Joseph,Bowden Hall 116
4550,ENG,300-1,Old English Language and Literature,MW,8:30am,9:45am,James Morey,Callaway Center S109
4551,ENG,311RW-1,Shakespeare,TuTh,4:00pm,5:15pm,Bernard Krumm,Callaway Center S105
